Texto Original;classe
"A relação entre advogado e cliente gera, no mais das vezes, honorários contratuais, convencionados na esfera da autonomia privada das partes da relação de confiança, enquanto, no âmbito do processo judicial, emerge outra remuneração, atinente aos honorários de sucumbência. Ambas as espécies de honorários, convencionais (ou fixados por arbitramento) e de sucumbência são cumulativos e pertencem ao advogado, como forma de remunerá-lo pelo seu serviço indispensável à administração da Justiça. No tocante aos honorários contratuais, quando o advogado celebra uma avença com seu cliente, emergem obrigações mútuas: o causídico obriga-se a prestar-lhe serviços profissionais com zelo e dedicação; o cliente obriga-se a remunerar o respectivo trabalho. Como asseveram Nancy Andrighi, Sidnei Beneti e Vera Andrighi, a prestação de serviço materializa-se num “contrato bilateral, porque gera direitos e obrigações para ambas as partes, e, via de regra, oneroso, pois, geralmente, dá origem a benefícios ou vantagens para um e outro contratante” (Comentários ao novo Código Civil, vol. 9, Rio de Janeiro, Forense, 2008, pág. 222). É exatamente por esta razão que o artigo 24 do Estatuto da Advocacia (Lei n. 8.906/94) c.c. o artigo 784, inciso XII, do Código de Processo Civil, catalogam o contrato de honorários entre os títulos executivos extrajudiciais. Note-se que para a contratação em apreço a lei não prescreve formalidades, bastando que seja por escrito, valendo inclusive a contratação epistolar, por meio de correspondência entre cliente e advogado, hipótese, aliás, muito comum na prática. Inadimplida pelo contratante a obrigação então estabelecida, abre-se a via da execução, a teor do artigo 778 e seguintes do Código de Processo Civil, para a cobrança dos honorários expressamente contratados. Como todo documento com eficácia executiva reconhecida por lei, torna-se necessário que o crédito do advogado, estampado no título extrajudicial (contrato de honorários), seja líquido, certo e exigível. Desse modo, o contrato de prestação de serviço (ainda que epistolar), apto a aparelhar a respectiva ação de execução, deve prever o escopo do trabalho contratado, o valor certo da remuneração a ser paga e, ainda, o tempo do pagamento. Reunidos, assim, os pressupostos intrínsecos de exequibilidade: liquidez, certeza e exigibilidade. Verifico que, na praxe forense, em certas ocasiões, o devedor apresenta defesa, arguindo os mais variados vícios na avença que celebrou livremente com o profissional a quem outorgara procuração, como, por exemplo, ausência de um contrato formal ou, mesmo, a falta da assinatura de duas testemunhas no instrumento em que formalizada a contratação. Tais argumentos, contudo, por serem, na maioria das vezes, absolutamente inconsistentes, têm sido rejeitados pelos nossos tribunais. Observa-se, com efeito, que a atuação do devedor nesse contexto tangencia, em regra, a litigância de má-fé, sobretudo porque, no momento em que contrata a prestação de serviço, o cliente manifesta a sua integral concordância sem qualquer objeção. Posteriormente, a despeito de o advogado ter atingido o objetivo para o qual fora contratado, o seu então constituinte deixa de honrar o compromisso que assumira, procurando encontrar “uma eventual saída” para não pagar o antigo advogado. No entanto, apesar destas infundadas tentativas, bem é de ver que, como acima frisado, a legislação em vigor não prevê formalidades específicas para a celebração do contrato de honorários advocatícios, cuja inobservância possa tolher a sua eficácia de título executivo extrajudicial. Realmente, ao enfrentar essa questão, a 4ª Turma do Superior Tribunal de Justiça, no julgamento do Recurso Especial n. 1.070.661-SP, com voto condutor do ministro Raul Araújo, assentou que: “A Lei n. 8.906/94 - Estatuto da Advocacia e da Ordem dos Advogados do Brasil, em seu artigo 24, dispõe que o contrato escrito estipulando honorários advocatícios é título executivo. Por sua vez, o contrato escrito pode assumir diferentes formas de apresentação, pois não há, na lei, forma prescrita ou defesa, nem exigência de requisitos específicos. Reconhecida a existência do contrato de honorários advocatícios, a característica de este apresentar-se por forma epistolar não lhe subtrai a possibilidade de ter força executiva, desde que constitui contrato escrito, única exigência legal. No caso dos autos, as cartas enviadas pelo advogado à possível contratante continham, por escrito, propostas de honorários por serviços a serem prestados e foram respondidas com a devida aceitação. Tais anuências recíprocas e espontâneas, postas por escrito nas cartas, constituem contratos escritos de honorários advocatícios, podendo, ao menos em tese, ser considerados títulos executivos, a embasar execução nos termos do mencionado artigo 24 e do artigo 585, inciso VIII, do CPC/73 [artigo 784, inciso XI, do CPC/2015]”. Cumpre, outrossim, assinalar que esse mesmo aresto averbou: “A ausência de duas testemunhas tampouco macula a validade do contrato de honorários advocatícios, nem lhe retira eventual força executiva. A exigência constante da regra geral do inciso II do artigo 585 do CPC/73 não se aplica ao contrato escrito de honorários advocatícios, por ser este regido pelas disposições especiais do artigo 24 do EAOAB, c/c o artigo 585, inciso VIII, do CPC/73 [atual artigo 784]”. Esse mesmo entendimento já era secundado em julgado mais antigo do mesmo órgão fracionário do Superior do Tribunal de Justiça, ao ensejo do julgamento do Recurso Especial n. 400.687-AC, da relatoria do ministro Aldir Passarinho, ao decidir, textual: “O contrato de honorários advocatícios, tanto na vigência da Lei n. 4.215/1963, artigo 100, parágrafo único, como agora, pela Lei n. 8.906/1994, artigo 24, constitui título executivo, bastando para a sua formalização a assinatura das partes, não afastando a via processual respectiva a ausência da firma de duas testemunhas, posto que tal exigência do artigo 585, inciso II, do CPC/73 [atual artigo 784], é norma geral que não se sobrepuja às especiais, como, inclusive, harmonicamente, prevê o inciso VII da referenciada norma adjetiva” (v., em senso idêntico, precedente da 3ª Turma, AgInt. no AREsp. n. 1.443.050-BA, rel. ministro Marco Aurélio Bellizze, DJe 28.10.2019). Aduza-se que, na jurisprudência do Tribunal de Justiça de São Paulo, prevalecem estes mesmos fundamentos, como se extrai, e. g., do julgamento da 33ª Câmara de Direito Privado, proferido na Apelação n. Ap. n. 1001332-13.2017.8.26.0576, relatado pelo desembargador Sá Duarte, in verbis: “(...) Simples leitura do contrato de honorários advocatícios de fls. 14/17 afasta a alegação de que não foi assinado pelo apelado, eis que sua assinatura foi, tão somente, aposta em local incorreto, primeira página, sobre seu nome, equívoco que não desnatura o ajuste. Além disso, o apelado outorgou a procuração de fl. 30, da execução, ao apelante, habilitando-o a postular o que postulou na reclamação trabalhista, tornando inequívoca a contratação. De outro lado, a jurisprudência do Superior Tribunal de Justiça é firme ao afastar a formalidade da assinatura de duas testemunhas para o reconhecimento da eficácia executiva dos contratos de honorários advocatícios. Portanto, não há cogitar da ausência de certeza do título que fundamenta a execução. A exigibilidade da dívida, por sua vez, está presente. É o que se extrai do documento demonstrativo de que o apelado já levantou o que lhe era devido na reclamação trabalhista, satisfeito, ainda que no curso deste processo, aquele requisito do título. Vale dizer, o êxito, condição para a exigibilidade dos honorários advocatícios contratados, foi alcançado. A liquidez da dívida, por último, também está presente” (v., ainda, 33ª Câm. Dir. Privado, Ap. n. 1074937-28.2018.8.26.0100, rel. des. Sá Moreira de Oliveira). Conclui-se, pois, que não há formalidade exigida pela lei para a contratação dos honorários advocatícios, sendo suficiente que sejam estipulados por escrito, mediante instrumento ou por meio de correspondência física ou eletrônica, independentemente da assinatura de testemunhas, desde que contenha os requisitos da liquidez, certeza e exigibilidade! (Por: José Rogério Cruz e Tucci / Fonte: Conjur) .................................................................................................. 🌐 Conheça nosso ➡️ INSTAGRAM e FACEBOOK ⬅️ 📰 Veja também: ✔️ Prática em Ações Locatícias - Curso Completo com Videos Aulas - Material Completo - Jurisprudência e Doutrina Atualizada ✔️ Petições de Trânsito 2020 - Baixe Gratuitamente 01 Modelo de Petição!! ✔️ Mega Combo de Petições 2020 mais de 4.137 modelos de ALTO VALOR testadas e aprovadas, e o melhor: verdadeiramente atualizadas!";prestacao_servico
"Data: 10/03/2024 Rescindido contrato de compra e venda em razão da pandemia 10/03/2024 Decisão da 1ª Câmara Reservada de Direito Empresarial. A 1ª Câmara Reservada de Direito Empresarial do Tribunal de Justiça de São Paulo manteve decisão da 23ª Vara Cível da Capital, proferida pelo juiz Guilherme Silveira Teixeira, que rescindiu contrato de compra e venda em razão da pandemia da Covid-19. Além da compensação entre os valores pagos pelo comprador e as despesas suportadas pela vendedora, autorizada pelo 1º Grau, o colegiado deliberou pela devolução do imóvel e todos os equipamentos objetos do contrato no prazo de 30 dias. Segundo os autos, o réu adquiriu o local para empreender no ramo alimentício. No entanto, não iniciou as atividades devido às medidas restritivas impostas pela pandemia, como fechamento de bares e restaurantes, decretadas pouco após a formalização do acordo. Posteriormente, a vendedora ajuizou ação alegando que o comprador deixou de quitar as contas de consumo e pagou somente a primeira parcela, no valor de R$ 100 mil, dos R$ 350 mil ajustados. Em seu voto, o relator do recurso, desembargador Alexandre Lazzarini, explicou que a rescisão se justifica pela imprevisibilidade e onerosidade excessiva ao comprador. ""Trata-se, pois, de evento de força maior, e decorrente de fato imprevisível e extraordinário, e que deve ser levado em consideração pelo Poder Judiciário no exame das relações contratuais atingidas. Inclusive, o Superior Tribunal de Justiça reconhece a possibilidade de revisão dos contratos, em virtude da pandemia do Covid-19"", afirmou. O magistrado também pontuou que os prejuízos suportados pela autora foram de R$ 7,6 mil e estão aquém do pagamento recebido, mantendo a compensação entre os valores autorizada pelo juízo de 1º Grau. Também participaram do julgamento, de votação unânime, os desembargadores Azuma Nishi e Fortes Barbosa. Apelação nº 1036987-43.2022.8.26.0100. Comunicação Social TJSP – BC (texto) / Banco de imagens (foto) imprensatj@tjsp.jus.br Siga o TJSP nas redes sociais: www.facebook.com/tjspoficial www.twitter.com/tjspoficial www.youtube.com/tjspoficial www.flickr.com/tjsp_oficial www.instagram.com/tjspoficial www.linkedin.com/company/tjesp";compra_venda
"Análise sobre a rescisão contratual C/C ressarcimento e indenização por danos materiais e morais. Após a leitura do material recebido, podemos iniciar pontuando que a lide se passa sobre um caso concreto referente a um contrato onde houve desentendimento entre o requerente Astrogildo da Lua e o requerido Zoroastro da Guia, sendo o primeiro autor da ação em desfavor do segundo, porém, podemos argumentar que as afirmações contidas nessa petição inicial não ocorreram da maneira como estão apontadas pelo autor e por isso prosseguiremos em defesa do réu expondo seu ponto de entendimento segundo o contrato de empreitada e pontuando as divergências dos fatos narrados pelo autor de acordo com o Código Civil brasileiro e o Código de Defesa do Consumidor. Uma breve definição sobre contrato de empreitada: Podemos classificar de acordo com a definição do direito civil que contrato de empreitada é o contrato em que uma das partes (o empreiteiro) mediante remuneração a ser paga pelo outro contraente (o dono da obra), obriga-se a realizar determinada obra, pessoalmente ou por meio de terceiros de acordo com as instruções deste e sem relação de subordinação. O contrato da Empreitada constitui também uma prestação de serviço (locatiumoperarum), mas de natureza especial. A Empreitada é um contrato bilateral ou sinalagmático, é consensual se aperfeiçoando com o acordo de vontade, a forma é livre em regra, pode gerar uma obrigação de resultado, remunera-se o resultado do serviço, pois o empreiteiro se obriga a entregar a obra pronta. O contrato é comutativo (cada parte pode antever os ônus e vantagens do contrato advindo, sendo o contrato de Empreitada oneroso, uma vez que ambas as partes obtêm proveito, ao qual corresponde um sacrifício. No contrato de empreitada, as partes podem acordar em o empreiteiro ser contratado apenas com sua mão de obra e o proprietário com os materiais, sendo o proprietário ou o empreiteiro entrar com mão de obra e materiais. No contrato de empreitada o empreiteiro assume os riscos do negócio sem estar subordinado ao dono da obra, caso haja aumento nos preços e o repasse não estar acordado em contrato, o contrato permanece o mesmo, porém, o dono não tem a obrigação de lhe dar aumento. No contrato de empreitada, o objeto da prestação de serviço é a obra e sí, permanecendo inalterada a remuneração, independentemente do tempo de trabalho despendido. No contrato de empreitada, a execução do serviço e fiscalização é de competência do empreiteiro para com a obra e seus prestadores de serviços. Os prejuízos na obra causados pelo empreiteiro ao proprietário podem ser requeridos pelo segundo se respeitados os requisitos de prazos e comprovações, já o empreiteiro por sua vez, tem direito de receber do proprietário o pagamento por seu trabalho contratado e o que além do contrato se estender, caso o proprietário tenha ciência, visitar frequentemente a obra e acompanhar sua realização sem contestação. Por fim, o contrato de empreitada é cumprido mediante uma série de atos concatenados, necessitando de certo espaço de tempo para a sua conclusão. No caso em tela, Astrogildo contratou Zoroastro para a realização de uma reforma em sua residência, para execução de tal fato epor ser de comum acordo e vantagem para as parteso contrato na modalidade de empreitada foi redigido, assinado e iniciado. O contrato respeitava as modalidades neles exigidas por lei como existência, validade e eficácia como rege a Escada Ponteana, o contrato firmado também se enquadra perfeitamente na modalidade de empreitada, pois estão presentes todos os requisitos como bilateralidade, consensualidade, forma livre, obrigação de resultado e todos os requisitos determinados para formação de um contrato desta natureza, porém, refutamos o autor da ação quando o mesmo relata sobre o abandono e atraso da obra, sobre o gasto a mais do acordado. O requerido tem direito a receber por acréscimo de trabalho na obra, pois conforme consta no Artigo 614 Código defesa do consumidor: “Se a obra constar de partes distintas, ou for de natureza das que se determinam por medida, o empreiteiro terá direito a que também se verifique por medida, ou segundo as partes em que se dividir, podendo exigir o pagamento na proporção da obra executada.” Podemos evidenciar a boa-fé do requerido e apontar a falta de comunicação do requerente com o primeiro. Na conversa do Whats App, o requerente expressa sua insatisfação, nervosismo e reconhece que deu mal tratamento a requerido, já este, explica educadamente que os atrasos na obra deram-se por conta de fenômenos naturais, evento que não podem ser controlados pelo homem e não podem ser interpretados como abandono do requerido. Vazamento na laje devido a forte chuva também é fato ocorrido por força maior, portanto temporariamente houve a suspensão das atividades por falta de condições climáticas para a execução, pois geraria risco a segurança, saúde e integridade de toda a equipe de trabalhadores. Art. 625, I do Código Civil: “Poderá o empreiteiro suspender a obra:I - por culpa do dono, ou por motivo de força maior;” Para a exata confecção da reforma, faz-se necessário mexer no telhado que já estava pronto anteriormente ao início da obra. Conforme CC - Lei nº 10.406 de 10 de janeiro de 2002 institui o Código Civil: “Art. 612. Se o empreiteiro só forneceu mão-de-obra, todos os riscos em que não tiver culpa correrão por conta do dono”. O requerido relata não ter conhecimento da insatisfação do requerente, o que indica falta de comunicação do segundo com o primeiro. O requerido escreve que no momento em que tomou ciência do incidente da chuva se dirigiu imediatamente a obra para tentar amenizar os efeitos que forma inevitáveis por conta do fenômeno natural, ou seja, fatos da natureza não podem ser controlados pelo homem e nem sempre podem ser previstos para precauções serem tomadas. Por fim, o requerido não descumpriu o art. 14 do CPC, não fazendo jus o pedido de indenização por dano moral. Quanto a restituição solicitada pelo autor, também não se cabe, pois, o requerido pode ainda terminar a execução do trabalho contratado. O requerido é amparado pelo Artigo 623 do código Cívelsobre a rescisão contratual sobre a rescisão contratual por parte do autor: “ Mesmo após iniciada a construção, pode o dono da obra suspendê-la, desde que pague ao empreiteiro as despesas e lucros relativos aos serviços já feitos, mais indenização razoável, calculada em função do que ele teria ganho, se concluída a obra.” Diante do exposto, requer se digne Vossa Excelência conforme rege o Art. 612, da Lei 13105/15 pedimos respeitosamente que seja aplicada a letra da lei: “O juiz decidirá todas as questões de direito desde que os fatos relevantes estejam provados por documento, só remetendo para as vias ordinárias as questões que dependerem de outras provas”. Pedimos deferimento.";prestacao_servico
Informações relacionadas Modelo Notificação Extrajudicial Rescisão Contrato Prestação de Serviços Educacionais ModelosData de publicação: 28/10/2021Marcela Bragaia NOTIFICAÇÃO EXTRAJUDICIAL – RESCISÃO DE CONTRATO À MICROCAMP – PIRACICABA COMÉRCIO DE LIVROS LTDA. Rua XV de Novembro, nº 1180 Bairro Alto – Piracicaba/SP A/C Diretoria da Escola. Ref:. Contrato nº O contratado pode suspender o fornecimento para um órgão público inadimplente? ArtigosData de publicação: 21/05/2017Keila Kremer Atualmente, em razão da grave crise financeira que assolou o país nos últimos tempos, verifica-se um alto índice de inadimplência dos entes públicos frente aos seus contratados. Em razão disto, Tribunal de Justiça de Goiás TJ-GO - Apelação Cível: XXXXX-09.2023.8.09.0074 IPAMERI JurisprudênciaAcórdãoData de publicação: 07/03/2024Tribunal de Justiça de Goiás EMENTA: APELAÇÃO CÍVEL. MANDADO DE SEGURANÇA. CONTRATOS ADMINISTRATIVOS. RESCISÃO UNILATERAL PELA ADMINISTRAÇÃO PÚBLICA. PROCESSO ADMINISTRATIVO PRÉVIO DISPENSADO. INTERESSE PÚBLICO DE ALTA RELEVÂNCIA E AMPLO CONHECIMENTO. PROCESSO JUDICIAL. FORTES INDÍCIOS DE CONDUTA ILÍCITA. ATO ADMINISTRATIVO FUNDAMENTADO. AUSÊNCIA DE VÍCIOS. SEGURANÇA DENEGADA. SENTENÇA MANTIDA. APELAÇÃO DESPROVIDA. I. A Administração Pública, em seu exercício de autotutela, seja por critério de legalidade ou por conveniência e oportunidade, pode rever seus próprios atos. Súmula 473 /STF. II. Segundo a orientação jurisprudencial oriunda do Superior Tribunal de Justiça, é possível a rescisão unilateral de contrato … Tribunal de Justiça de Minas Gerais TJ-MG - Apelação Cível: AC XXXXX-28.2011.8.13.0024 MG JurisprudênciaAcórdãoData de publicação: 13/06/2014Tribunal de Justiça de Minas Gerais CONCORRÊNCIA PÚBLICA- VENCEDOR- RECISÃO AMIGÁVEL- AUSÊNCIA -MULTA POSSIBILIDADE É prerrogativa da Administração pública proceder à rescisão amigável do contrato administrativo de forma que, em não havendo concordância, deverão incidir as penalidades contratuais pela sua inexecução, nos termos do artigo 87 da Lei 8666/93. O proprietário tirou o imóvel da imobiliária: Como fica o locatário? ArtigosData de publicação: 06/07/2021Erick Sugimoto Você sabia que é possível que o proprietário tire seu imóvel da imobiliária? Se isso acontecer no período em que o imóvel ainda estiver alugado, o que acontece com o locatário? É sobre isso que;locacao_imovel
"Ao comprar um imóvel na planta, nos deparamos com o famoso ""contrato de adesão"", ou seja, aquele contrato que os compradores não podem escolher nenhuma das cláusulas e, mesmo não concordando, são obrigados a aceitar caso queiram o imóvel. Ocorre que, geralmente nesses contratos, existem várias cláusulas abusivas e uma delas, talvez a mais discutida, seja a multa para os casos de rescisão do contrato. Geralmente a construtora estabelece a devolução de 50%, 40% ou até 20% das parcelas pagas. Entretanto, tal cláusula não merece reconhecimento pois já está pacificado nos tribunais que as construtoras podem reter até no máximo 25% do valor total pago pelos compradores. Os compradores poderão reaver de 75% a 90% do que já pagou, corrigidos monetariamente. Aqui no Estado de São Paulo, tem entendido que a devolução sera de 90%, mas isso será verificado caso a caso. Sendo assim, caso você se encontre nessa situação, não se sinta vinculado à multa estipulada em contrato. Procure um advogado e faça valer seus direitos o quanto antes. Aline Feltrin - advogada";clausulas_gerais
"A rescisão de contrato de trabalho é o fim do vínculo empregatício, ou seja, a extinção das obrigações originadas do contrato de trabalho que foi realizado por vontade das partes contratantes, o empregador e empregado. São inúmeros os tipos de rescisão de contrato de trabalho e para cada situação, a legislação trabalhista estabelece quais os direitos que o empregado demitido possui ou não. Na tabela abaixo relacionamos os tipos de rescisão de contrato e os direitos a que o empregado possui ou não. 1) As férias proporcionais são devidas por força do Enunciados do TST nºs 171 e 261; 2) A indenização adicional de um salário será devida no caso de término do aviso prévio, indenizado ou não, ou término antecipado do contrato de experiência, quando for o caso, nos 30 (trinta) dias que antecedem a data-base da categoria; 3) A multa do FGTS devida por rescisão por culpa recíproca é de 20%, e deve ser depositada na conta vinculada junto à CEF; 4) O FGTS e a multa de 40%(quarenta por cento), quando for devida, devem ser depositados na conta vinculada junto à CEF; a empresa recolherá também a contribuição social de 10%(dez por cento), totalizando 50%(cinqüenta por cento); 5) O aviso prévio é devido pelo empregado, sob pena de desconto do valor correspondente das verbas rescisórias, exceto se o empregador dispensá-lo do pagamento; 6) O empregado faz jus aos depósitos, mas não tem direito ao saque pelo motivo da rescisão; 7) De acordo com o enunciado nº 014 do TST, sendo reconhecida a culpa recíproca, o trabalhador tem direito a 50% do valor do aviso prévio, do 13º salário e das férias proporcionais. *A Convenção da OIT (Organização Internacional do Trabalho) nº 132 estabelece que é devido o pagamento de férias proporcionais no caso de rescisão com justa causa com mais ou menos de um ano de vínculo empregatício. A recepção deste tratamento dependerá de posicionamento do MTE.";contrato_social_empresarial
"O compromissário comprador de imóvel, mesmo inadimplente, pode pedir a rescisão do contrato e reaver as quantias pagas, admitida a compensação com gastos próprios da administração e propaganda feitos pelo compromissário vendedor. O entendimento é da 11ª Câmara de Direito Privado do Tribunal de Justiça de São Paulo ao dar provimento ao recurso de um comprador para suspender a cobrança das parcelas que vencerem após a citação das construtoras e impedir eventual negativação de seu nome. A decisão, em caráter liminar, se deu em ação de rescisão contratual cumulada com devolução de quantias pagas. Em maio de 2019, o autor comprou das construtoras rés um apartamento e, até setembro do ano passado, pagou cerca de R$ 11 mil. No entanto, por problemas financeiros, ele pediu a rescisão do contrato. As construtoras não concordaram com a rescisão, o que levou o comprador a acionar a Justiça. O relator, desembargador Marino Neto, vislumbrou a probabilidade do direito e o perigo de dano ou risco ao resultado útil do processo, concedendo a liminar pleiteada pela parte autora. ""Isso porque o direito à rescisão do contrato de compromisso de compra e venda de imóvel independe da concordância dos réus, ora agravados, nos termos do disposto na Súmula 1 desta Corte. Presente, assim, a verossimilhança das alegações do autor"", afirmou o magistrado. Além disso, segundo Neto, mostra-se evidente o dano concreto que está submetido o autor diante da possibilidade de inscrição de seu nome em cadastro de inadimplentes, ""em razão da manutenção da exigibilidade das parcelas devidas em relação ao contrato firmado com os réus"". Ele fixou multa diária de R$ 500, limitada em R$ 30 mil, em caso de descumprimento da ordem de suspender as cobranças. A decisão se deu por unanimidade. Processo 2259836-85.2020.8.26.0000 Fonte: Conjur www.bernardocouraadvocaciaimobiliaria.com";compra_venda
A Quinta Turma do Tribunal Superior do Trabalho deu provimento a recurso de revista de uma empresa de trabalho temporário de Curitiba (PR) para reverter condenação ao pagamento da indenização prevista no artigo 479 da CLT a um auxiliar de serviços gerais. De acordo com o relator, ministro Douglas Alencar Rodrigues, o contrato temporário é regido por lei específica (Lei 6.019/74) e assegura, nos termos do artigo 12, alínea f, indenização correspondente a 1/12 do pagamento recebido por dispensa sem justa causa ou término normal do contrato. Entenda o caso O auxiliar firmou contrato de trabalho temporário com a Higi Serv Serviços Ltda. em 13/8/2014, mas o pacto foi rescindido seis dias depois. Na reclamação trabalhista, ele sustentou que foi admitido pelo período de três meses e requereu o pagamento da multa do artigo 479 da CLT, correspondente à metade da remuneração à qual o empregado teria direito até o encerramento do vínculo. A Higi Serv, por sua vez, afirmou que a indenização não é devida, pois o profissional foi admitido na condição de trabalhador temporário. A empresa sustentou que, conforme o artigo 10 da Lei do Trabalho Temporário, a modalidade não gera vínculo de emprego entre a tomadora de serviços e os trabalhadores contratados pelas empresas de trabalho temporário. O juízo da 3ª Vara do Trabalho de Paranaguá (PR) rejeitou a aplicação do artigo 479 ao caso, ressaltando que a Lei 6.019/74 estabelece sanção própria pelo término antecipado do contrato de trabalho. O Tribunal Regional do Trabalho da 9ª Região, no entanto, considerou que o dispositivo da CLT deve ser aplicado ao contrato temporário “como modalidade de contrato a termo”. No exame do recurso de revista do trabalhador ao TST, o relator, ministro Douglas Alencar, observou que o artigo 479 da CLT versa sobre a rescisão antecipada do contrato por prazo determinado, e não dos contratos temporários. “Nos termos da jurisprudência desta Corte, por serem modalidades diferentes de contratos, a indenização prevista no artigo 479 da CLT não cabe no contrato de trabalho temporário”, afirmou. A decisão foi seguida à unanimidade pela Turma. Fonte: Tribunal Superior do Trabalho Data da noticia: 10/04/2018;contrato_social_empresarial
A Quinta Turma do Tribunal Superior do Trabalho deu provimento a recurso de revista de uma empresa de trabalho temporário de Curitiba (PR) para reverter condenação ao pagamento da indenização prevista no artigo 479 da CLT a um auxiliar de serviços gerais. De acordo com o relator, ministro Douglas Alencar Rodrigues, o contrato temporário é regido por lei específica (Lei 6.019/74) e assegura, nos termos do artigo 12, alínea f, indenização correspondente a 1/12 do pagamento recebido por dispensa sem justa causa ou término normal do contrato. Entenda o caso O auxiliar firmou contrato de trabalho temporário com a Higi Serv Serviços Ltda. em 13/8/2014, mas o pacto foi rescindido seis dias depois. Na reclamação trabalhista, ele sustentou que foi admitido pelo período de três meses e requereu o pagamento da multa do artigo 479 da CLT, correspondente à metade da remuneração à qual o empregado teria direito até o encerramento do vínculo. A Higi Serv, por sua vez, afirmou que a indenização não é devida, pois o profissional foi admitido na condição de trabalhador temporário. A empresa sustentou que, conforme o artigo 10 da Lei do Trabalho Temporário, a modalidade não gera vínculo de emprego entre a tomadora de serviços e os trabalhadores contratados pelas empresas de trabalho temporário. O juízo da 3ª Vara do Trabalho de Paranaguá (PR) rejeitou a aplicação do artigo 479 ao caso, ressaltando que a Lei 6.019/74 estabelece sanção própria pelo término antecipado do contrato de trabalho. O Tribunal Regional do Trabalho da 9ª Região, no entanto, considerou que o dispositivo da CLT deve ser aplicado ao contrato temporário “como modalidade de contrato a termo”. No exame do recurso de revista do trabalhador ao TST, o relator, ministro Douglas Alencar, observou que o artigo 479 da CLT versa sobre a rescisão antecipada do contrato por prazo determinado, e não dos contratos temporários. “Nos termos da jurisprudência desta Corte, por serem modalidades diferentes de contratos, a indenização prevista no artigo 479 da CLT não cabe no contrato de trabalho temporário”, afirmou. A decisão foi seguida à unanimidade pela Turma. (AJ/CF) Processo: RR-154-50.2015.5.09.0411 OBS: Esta matéria tem caráter informativo, sem cunho oficial. Fale por e-mail: contato@escritorioestevesadvocacia.com.br http://www.escritorioestevesadvocacia.com.br/;contrato_social_empresarial
A Quinta Turma do Tribunal Superior do Trabalho deu provimento a recurso de revista de uma empresa de trabalho temporário de Curitiba (PR) para reverter condenação ao pagamento da indenização prevista no artigo 479 da CLT a um auxiliar de serviços gerais. De acordo com o relator, ministro Douglas Alencar Rodrigues, o contrato temporário é regido por lei específica (Lei 6.019/74) e assegura, nos termos do artigo 12, alínea f, indenização correspondente a 1/12 do pagamento recebido por dispensa sem justa causa ou término normal do contrato. Entenda o caso O auxiliar firmou contrato de trabalho temporário com a Higi Serv Serviços Ltda. em 13/8/2014, mas o pacto foi rescindido seis dias depois. Na reclamação trabalhista, ele sustentou que foi admitido pelo período de três meses e requereu o pagamento da multa do artigo 479 da CLT, correspondente à metade da remuneração à qual o empregado teria direito até o encerramento do vínculo. A Higi Serv, por sua vez, afirmou que a indenização não é devida, pois o profissional foi admitido na condição de trabalhador temporário. A empresa sustentou que, conforme o artigo 10 da Lei do Trabalho Temporário, a modalidade não gera vínculo de emprego entre a tomadora de serviços e os trabalhadores contratados pelas empresas de trabalho temporário. O juízo da 3ª Vara do Trabalho de Paranaguá (PR) rejeitou a aplicação do artigo 479 ao caso, ressaltando que a Lei 6.019/74 estabelece sanção própria pelo término antecipado do contrato de trabalho. O Tribunal Regional do Trabalho da 9ª Região, no entanto, considerou que o dispositivo da CLT deve ser aplicado ao contrato temporário “como modalidade de contrato a termo”. No exame do recurso de revista do trabalhador ao TST, o relator, ministro Douglas Alencar, observou que o artigo 479 da CLT versa sobre a rescisão antecipada do contrato por prazo determinado, e não dos contratos temporários. “Nos termos da jurisprudência desta Corte, por serem modalidades diferentes de contratos, a indenização prevista no artigo 479 da CLT não cabe no contrato de trabalho temporário”, afirmou. A decisão foi seguida à unanimidade pela Turma. (AJ/CF) Processo: RR-154-50.2015.5.09.0411;contrato_social_empresarial
"A meu singelo sentir, a legislação em voga permitindo construtoras reterem até 50% a título de multa sobre o valor pago encima do consumidor que deixar o empreendimento ou pedir a rescisão do contrato, no mínimo, é imoral, porque não dizer, não-jurídica. As partes, segundo vezo brasileiro, se não estão sujeitas à perenidade do negócio jurídico, pode qualquer delas dele se desatrelar a qualquer instante; se houver justa causa, descabe a multa, ou quando muito, proporcional até ao limite entre 10% e 25% sobre os valores pagos segundo as circunstancias dos fatos e as condições socioeconômicas das partes, ou seja, igual ao patamar pecuniário quando não houver justa causa, consoante, aliás, tem decidido o Poder Judiciário. Além do mais, dependendo da causa de pedir, mensura-se valor a título de dano moral e restituição atualizada dos valores subjacentes ao ente consumidor. O que se tem à vista é que essa será mais uma dessas leis que dará muito pano pra manga!";clausulas_gerais
As duas nomenclaturas tratam de formas de rescisão de contrato de trabalho. Entretanto, estão relacionadas a duas situações diferentes. A DISPENSA é quando o colaborador é desligado por vontade da empresa, a empresa encerra o vínculo laboral, comunicando a rescisão do contrato, seja pela dispensa sem justa causa ou por justa causa. Já a DEMISSÃO é quando o a rescisão se dá por vontade do colaborador, quando este solicita o seu desligamento da empresa, formalizando o pedido de demissão.;contrato_social_empresarial
